pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Camp_lign	Camp_herc	NW_020229536.1	100001	200000	0.0022527741397362	4822	74782	33195516	27776772
Camp_herc	Camp_fall	NW_020229536.1	200001	300000	0.0170778484047224	1696	14390	842612	1503592
Camp_lign	Camp_fall	NW_020229536.1	200001	300000	0.0172303463046579	1689	42220	2450328	4815336
Camp_lign	Camp_herc	NW_020229536.1	200001	300000	0.0053567062492978	2406	77820	14527584	17648928
Camp_lign	Camp_herc	NW_020229536.1	300001	400000	0.0032039243667499	4304	89806	28030000	23466704
Camp_herc	Camp_fall	NW_020229536.1	300001	400000	0.0084914435454027	3596	16980	1999660	1755308
Camp_lign	Camp_fall	NW_020229536.1	300001	400000	0.0087282735856288	3599	56016	6417764	5210524
Camp_lign	Camp_herc	NW_020229536.1	400001	500000	0.0039448133792877	4676	122312	31005776	24966832
Camp_lign	Camp_fall	NW_020229536.1	400001	500000	0.0106485431617225	3627	67094	6300768	6338208
Camp_herc	Camp_fall	NW_020229536.1	400001	500000	0.0107928101428342	3629	23672	2193312	1888024
Camp_herc	Camp_fall	NW_020229536.1	500001	600000	0.0095681713666908	2955	12900	1348220	1726236
Camp_lign	Camp_herc	NW_020229536.1	500001	600000	0.003963613689043	3397	72388	18263132	23900836
Camp_lign	Camp_fall	NW_020229536.1	500001	600000	0.0114553175357768	3100	44964	3925164	5595732
Camp_lign	Camp_fall	NW_020229536.1	600001	700000	0.0124966890414506	3286	67372	5391188	6323116
Camp_herc	Camp_fall	NW_020229536.1	600001	700000	0.0121427468294632	3186	21386	1761216	2021528
Camp_lign	Camp_herc	NW_020229536.1	600001	700000	0.0031967565416901	3917	87288	27305176	24572456
Camp_herc	Camp_fall	NW_020229536.1	700001	800000	0.0146641756843461	2950	21758	1483752	1708752
Camp_lign	Camp_fall	NW_020229536.1	700001	800000	0.0119099082097723	2810	43420	3645704	6240760
Camp_lign	Camp_herc	NW_020229536.1	700001	800000	0.0020471017812099	3519	34858	17027976	26754936
Camp_lign	Camp_fall	NW_020229536.1	800001	900000	0.0162665561951951	4250	111986	6884432	6848560
Camp_herc	Camp_fall	NW_020229536.1	800001	900000	0.0146454684456805	4246	33026	2255032	2179580
Camp_lign	Camp_herc	NW_020229536.1	800001	900000	0.0040880213271285	4959	147414	36059988	24757548
Camp_lign	Camp_herc	NW_020229536.1	900001	1000000	0.0038366606079766	2801	55194	14385948	20718948
Camp_lign	Camp_fall	NW_020229536.1	900001	1000000	0.0074777748751197	2371	18892	2526420	5400492
Camp_herc	Camp_fall	NW_020229536.1	900001	1000000	0.0067966594742135	2376	6514	958412	1601320
Camp_herc	Camp_fall	NW_020229536.1	1000001	1100000	0.0099497931067617	1949	13254	1332088	1011512
Camp_lign	Camp_herc	NW_020229536.1	1000001	1100000	0.0095277804969846	2547	198164	20798548	11342252
Camp_lign	Camp_fall	NW_020229536.1	1000001	1100000	0.0105302074367051	1955	40958	3889572	3368028
Camp_lign	Camp_herc	NW_020229536.1	1100001	1200000	0.0061938430992204	1559	43324	6994688	14908672
Camp_herc	Camp_fall	NW_020229536.1	1100001	1200000	0.0112817912580522	985	3916	347108	1250012
Camp_lign	Camp_fall	NW_020229536.1	1100001	1200000	0.0076049107240136	985	6980	917828	4028092
Camp_lign	Camp_herc	NW_020229536.1	1200001	1300000	0.0041601741708155	1379	18390	4420488	13506936
Camp_lign	Camp_fall	NW_020229536.1	1200001	1300000	0.0288086145964279	1102	24292	843220	3204908
Camp_herc	Camp_fall	NW_020229536.1	1200001	1300000	0.0227907117862416	1194	9014	395512	911696
Camp_lign	Camp_herc	NW_020229536.1	1300001	1400000	0.0069862324645565	1001	52500	7514780	6043876
Camp_lign	Camp_fall	NW_020229536.1	1300001	1400000	0.0077305498208853	714	9616	1243896	1817736
Camp_herc	Camp_fall	NW_020229536.1	1300001	1400000	0.0083249243188698	851	3696	443968	544684
Camp_herc	Camp_fall	NW_020229536.1	1400001	1500000	0.0048137051133245	1496	2140	444564	1504964
Camp_lign	Camp_fall	NW_020229536.1	1400001	1500000	0.0058288680763217	1496	6144	1054064	4983184
Camp_lign	Camp_herc	NW_020229536.1	1400001	1500000	0.0039097356768546	2099	28760	7355996	19380388
Camp_lign	Camp_fall	NW_020229536.1	1500001	1600000	0.0163078384321043	1790	31180	1911964	4469348
Camp_herc	Camp_fall	NW_020229536.1	1500001	1600000	0.0140405204028789	1925	10628	756952	1303680
Camp_lign	Camp_herc	NW_020229536.1	1500001	1600000	0.0031485243870548	2087	30678	9743612	18516484
Camp_herc	Camp_fall	NW_020229536.1	1600001	1700000	0.0081640780565511	1931	7216	883872	1532640
Camp_lign	Camp_fall	NW_020229536.1	1600001	1700000	0.0100390647625544	2079	31198	3107660	4375732
Camp_lign	Camp_herc	NW_020229536.1	1600001	1700000	0.002959495822556	2350	38582	13036680	20104056
Camp_lign	Camp_herc	NW_020229536.1	1700001	1800000	0.0035305703945321	1419	37312	10568264	8085304
Camp_lign	Camp_fall	NW_020229536.1	1700001	1800000	0.0139323234259033	1135	25590	1836736	2375360
Camp_herc	Camp_fall	NW_020229536.1	1700001	1800000	0.0116956573031498	993	7138	610312	749844
Camp_lign	Camp_herc	NW_020229538.1	1	100000	0.0112676056338028	142	96	8520	1681848
Camp_lign	Camp_fall	NW_020229538.1	1	100000	NA	0	0	0	381696
Camp_herc	Camp_fall	NW_020229538.1	1	100000	NA	0	0	0	123256
Camp_lign	Camp_herc	NW_020229541.1	1	100000	0.0	142	0	48688	1665488
Camp_lign	Camp_fall	NW_020229541.1	1	100000	NA	0	0	0	387072
Camp_herc	Camp_fall	NW_020229541.1	1	100000	NA	0	0	0	124992
Camp_herc	Camp_fall	NW_020229547.1	1	100000	0.0105705292784324	1938	11808	1117068	839404
Camp_lign	Camp_fall	NW_020229547.1	1	100000	0.0087621441385387	1938	25574	2918692	3140060
Camp_lign	Camp_herc	NW_020229547.1	1	100000	0.0018947673335223	2253	25746	13587948	13243668
Camp_herc	Camp_fall	NW_020229547.1	100001	200000	0.0153174070128306	1815	10582	690848	1625844
Camp_lign	Camp_fall	NW_020229547.1	100001	200000	0.0124462212366577	1815	25504	2049136	5125136
Camp_lign	Camp_herc	NW_020229547.1	100001	200000	0.002090929672243	2526	18176	8692784	23078992
Camp_lign	Camp_fall	NW_020229547.1	200001	300000	0.0081538633939429	3130	39292	4818820	5906300
Camp_lign	Camp_herc	NW_020229547.1	200001	300000	0.0032986611921242	3701	74420	22560668	24936292
Camp_herc	Camp_fall	NW_020229547.1	200001	300000	0.0086860909896805	3134	14188	1633416	1829904
Camp_lign	Camp_herc	NW_020229547.1	300001	400000	0.0020279429016057	2664	25260	12455972	24160732
Camp_lign	Camp_fall	NW_020229547.1	300001	400000	0.0046035438535687	2070	10520	2285196	5983092
Camp_herc	Camp_fall	NW_020229547.1	300001	400000	0.00568649288624	1927	4534	797328	1872640
Camp_lign	Camp_herc	NW_020229547.1	400001	500000	0.0023071633321668	1556	30276	13122608	6804688
Camp_lign	Camp_fall	NW_020229547.1	400001	500000	0.0108249036373241	1366	26556	2453232	2046480
Camp_herc	Camp_fall	NW_020229547.1	400001	500000	0.0092049002689831	1251	8172	887788	565244
Camp_herc	Camp_fall	NW_020229547.1	500001	600000	0.0129286851884622	2105	14612	1130200	1153508
Camp_lign	Camp_fall	NW_020229547.1	500001	600000	0.0095898633842237	2104	31824	3318504	3753624
Camp_lign	Camp_herc	NW_020229547.1	500001	600000	0.0038222447853729	2630	55594	14544856	16774568
Camp_herc	Camp_fall	NW_020229547.1	600001	700000	0.0122245645647759	2393	13894	1136564	1292100
Camp_lign	Camp_fall	NW_020229547.1	600001	700000	0.0123612452490577	2515	43568	3524564	3996460
Camp_lign	Camp_herc	NW_020229547.1	600001	700000	0.0025393441010535	2675	43580	17161912	16145480
Camp_lign	Camp_fall	NW_020229547.1	700001	800000	0.0097527016447809	4079	60744	6228428	8646964
Camp_lign	Camp_herc	NW_020229547.1	700001	800000	0.0037064457391876	5237	100988	27246588	38630148
Camp_herc	Camp_fall	NW_020229547.1	700001	800000	0.0086335338145926	3939	17662	2045744	2757768
Camp_lign	Camp_herc	NW_020229547.1	800001	900000	0.0028745043035555	6429	106906	37191108	46374972
Camp_herc	Camp_fall	NW_020229547.1	800001	900000	0.0100458570307228	5594	29180	2904680	3188680
Camp_lign	Camp_fall	NW_020229547.1	800001	900000	0.0091651869173168	5313	71930	7848176	11021584
Camp_herc	Camp_fall	NW_020229547.1	900001	1000000	0.0122994419524819	2502	15816	1285912	1880552
Camp_lign	Camp_fall	NW_020229547.1	900001	1000000	0.0113901571792778	2645	45642	4007144	5798680
Camp_lign	Camp_herc	NW_020229547.1	900001	1000000	0.0061309928392043	3501	127942	20868072	22557720
Camp_herc	Camp_fall	NW_020229547.1	1000001	1100000	0.0057661337135746	2835	7748	1343708	1874836
Camp_lign	Camp_fall	NW_020229547.1	1000001	1100000	0.0049628795956245	2977	20108	4051680	5915424
Camp_lign	Camp_herc	NW_020229547.1	1000001	1100000	0.003010469945225	3420	52582	17466376	26673656
Camp_lign	Camp_fall	NW_020229547.1	1100001	1200000	0.0108691566845575	3528	70562	6491948	6378196
Camp_lign	Camp_herc	NW_020229547.1	1100001	1200000	0.0039312562878999	4523	120728	30709776	26286576
Camp_herc	Camp_fall	NW_020229547.1	1100001	1200000	0.0093761003146189	3528	19812	2113032	2042952
Camp_lign	Camp_herc	NW_020229547.1	1200001	1300000	0.004455832118287	5538	171870	38571920	29316592
Camp_herc	Camp_fall	NW_020229547.1	1200001	1300000	0.0138413294462619	5093	39160	2829208	2120996
Camp_lign	Camp_fall	NW_020229547.1	1200001	1300000	0.0132148518032223	5093	109584	8292488	7037176
Camp_herc	Camp_fall	NW_020229547.1	1300001	1400000	0.0166870572798921	1531	15058	902376	818868
Camp_lign	Camp_fall	NW_020229547.1	1300001	1400000	0.0196052037314102	1534	53306	2718972	2611332
Camp_lign	Camp_herc	NW_020229547.1	1300001	1400000	0.0040152622401843	1978	64340	16023860	7581772
Camp_herc	Camp_fall	NW_020229547.1	1400001	1500000	0.0163377638573642	2201	19780	1210692	1323868
Camp_lign	Camp_fall	NW_020229547.1	1400001	1500000	0.0166537589929497	2227	58232	3496628	4352332
Camp_lign	Camp_herc	NW_020229547.1	1400001	1500000	0.0018235298100752	2746	30162	16540448	18219232
Camp_lign	Camp_fall	NW_020229547.1	1500001	1600000	0.009887938317521	2342	24438	2471496	4259256
Camp_herc	Camp_fall	NW_020229547.1	1500001	1600000	0.0109119113573407	2206	9848	902500	1270972
Camp_lign	Camp_herc	NW_020229547.1	1500001	1600000	0.0035550461984953	2348	44892	12627684	17179932
Camp_lign	Camp_herc	NW_020229547.1	1600001	1700000	0.0047916064806785	2812	81670	17044388	16465372
Camp_lign	Camp_fall	NW_020229547.1	1600001	1700000	0.0114727419776717	2251	41932	3654924	3911796
Camp_herc	Camp_fall	NW_020229547.1	1600001	1700000	0.0128768765376311	2251	16414	1274688	1168732
Camp_lign	Camp_herc	NW_020229547.1	1700001	1800000	0.0032055148776104	1720	41450	12930840	7579752
Camp_herc	Camp_fall	NW_020229547.1	1700001	1800000	0.0106616884463804	1418	8224	771360	724204
Camp_lign	Camp_fall	NW_020229547.1	1700001	1800000	0.0101797551210273	1418	24510	2407720	2223704
Camp_lign	Camp_herc	NW_020229547.1	1800001	1900000	0.0056939056915427	2504	89640	15743148	15826260
Camp_lign	Camp_fall	NW_020229547.1	1800001	1900000	0.0163272029994926	2200	49556	3035180	4093396
Camp_herc	Camp_fall	NW_020229547.1	1800001	1900000	0.0130156701014139	2206	12788	982508	1319428
Camp_lign	Camp_herc	NW_020229547.1	1900001	2000000	0.004509831575161	1501	27884	6182936	11696872
Camp_lign	Camp_fall	NW_020229547.1	1900001	2000000	0.0037047231709509	1192	5276	1424128	2613248
Camp_herc	Camp_fall	NW_020229547.1	1900001	2000000	0.0075090465070678	1191	3370	448792	854944
Camp_lign	Camp_fall	NW_020229547.1	2000001	2100000	0.0131261396546176	2543	50908	3878368	3787808
Camp_herc	Camp_fall	NW_020229547.1	2000001	2100000	0.0135838536028354	2545	18320	1348660	1126876
Camp_lign	Camp_herc	NW_020229547.1	2000001	2100000	0.0043312191581442	2701	80728	18638632	15311576
Camp_herc	Camp_fall	NW_020229547.1	2100001	2200000	0.0148636175562557	1127	3736	251352	1466420
Camp_lign	Camp_fall	NW_020229547.1	2100001	2200000	0.0133555035688671	1130	12514	936992	4382560
Camp_lign	Camp_herc	NW_020229547.1	2100001	2200000	0.0035245369358387	1694	17672	5013992	18544024
Camp_lign	Camp_herc	NW_020229547.1	2200001	2300000	0.0051535092718625	3540	117552	22810088	22651288
Camp_herc	Camp_fall	NW_020229547.1	2200001	2300000	0.0127287916936874	3097	22062	1733236	1581656
Camp_lign	Camp_fall	NW_020229547.1	2200001	2300000	0.0142631437191987	2957	71174	4990064	5275408
Camp_lign	Camp_herc	NW_020229547.1	2300001	2400000	0.0049371383482377	2361	75084	15208000	14706752
Camp_herc	Camp_fall	NW_020229547.1	2300001	2400000	0.0196799696371023	2200	23230	1180388	1000896
Camp_lign	Camp_fall	NW_020229547.1	2300001	2400000	0.0167072077838945	2336	57942	3468084	3286860
Camp_lign	Camp_herc	NW_020229547.1	2400001	2500000	0.0040165616588	4241	74654	18586544	35469520
Camp_lign	Camp_fall	NW_020229547.1	2400001	2500000	0.0174360732968826	3107	54302	3114348	9091860
Camp_herc	Camp_fall	NW_020229547.1	2400001	2500000	0.0157718896765088	3104	15824	1003304	2938284
Camp_herc	Camp_fall	NW_020229547.1	2500001	2600000	0.0165466197822141	2080	9336	564224	1742052
Camp_lign	Camp_fall	NW_020229547.1	2500001	2600000	0.0160772741199425	1958	27916	1736364	5405652
Camp_lign	Camp_herc	NW_020229547.1	2500001	2600000	0.0030031947348082	2217	25024	8332460	23296468
Camp_lign	Camp_herc	NW_020229547.1	2600001	2700000	0.0082651223853578	3064	140844	17040764	21266308
Camp_lign	Camp_fall	NW_020229547.1	2600001	2700000	0.0171317419269825	2627	66566	3885536	4764448
Camp_herc	Camp_fall	NW_020229547.1	2600001	2700000	0.0159100067159167	2622	18952	1191200	1602024
Camp_herc	Camp_fall	NW_020229547.1	2700001	2800000	0.017220438110389	2656	20870	1211932	1846032
Camp_lign	Camp_fall	NW_020229547.1	2700001	2800000	0.0169833305901601	2656	62324	3669716	5800108
Camp_lign	Camp_herc	NW_020229547.1	2700001	2800000	0.0035041711160377	3523	64646	18448300	23489492
Camp_herc	Camp_fall	NW_020229547.1	2800001	2900000	0.0107757442642827	3124	17348	1609912	1933264
Camp_lign	Camp_fall	NW_020229547.1	2800001	2900000	0.0120283077545366	3126	59950	4984076	5988340
Camp_lign	Camp_herc	NW_020229547.1	2800001	2900000	0.0071840867609204	4078	175580	24440128	24152000
Camp_herc	Camp_fall	NW_020229547.1	2900001	3000000	0.0162207357859531	2504	23474	1447160	995392
Camp_lign	Camp_fall	NW_020229547.1	2900001	3000000	0.0145490590988576	2358	53514	3678176	3885856
Camp_lign	Camp_herc	NW_020229547.1	2900001	3000000	0.0041678075549622	2654	70140	16828992	16668864
Camp_lign	Camp_herc	NW_020229547.1	3000001	3100000	0.003595112784042	3361	82888	23055744	18596352
Camp_herc	Camp_fall	NW_020229547.1	3000001	3100000	0.0096115766532956	3192	15824	1646348	1390784
Camp_lign	Camp_fall	NW_020229547.1	3000001	3100000	0.0095157278137628	3193	50372	5293552	4111760
Camp_herc	Camp_fall	NW_020229547.1	3100001	3200000	0.0147340490423325	2282	19324	1311520	1794184
Camp_lign	Camp_herc	NW_020229547.1	3100001	3200000	0.0087006630903153	3427	173302	19918252	22674260
Camp_lign	Camp_fall	NW_020229547.1	3100001	3200000	0.0132621351548221	2288	56368	4250296	5367368
Camp_lign	Camp_herc	NW_020229547.1	3200001	3300000	0.0034661907473592	2694	45408	13100260	20719004
Camp_herc	Camp_fall	NW_020229547.1	3200001	3300000	0.0131421518620672	2246	12522	952812	1513176
Camp_lign	Camp_fall	NW_020229547.1	3200001	3300000	0.0117093873778158	2248	33240	2838748	4797860
Camp_lign	Camp_fall	NW_020229547.1	3300001	3400000	0.0150625405643119	2318	36854	2446732	5692532
Camp_lign	Camp_herc	NW_020229547.1	3300001	3400000	0.002775722555749	2884	33134	11937072	24108240
Camp_herc	Camp_fall	NW_020229547.1	3300001	3400000	0.0159509980470236	2176	12578	788540	1839764
Camp_herc	Camp_fall	NW_020229547.1	3400001	3500000	0.007032902245228	2807	10402	1479048	1341084
Camp_lign	Camp_fall	NW_020229547.1	3400001	3500000	0.0074815680726143	2812	31770	4246436	4486876
Camp_lign	Camp_herc	NW_020229547.1	3400001	3500000	0.0028595669798573	3238	54600	19093800	19582296
Camp_lign	Camp_herc	NW_020229547.1	3500001	3600000	0.0042829880933735	2080	36206	8453444	19509052
Camp_herc	Camp_fall	NW_020229547.1	3500001	3600000	0.0155653195003613	1106	9650	619968	1418964
Camp_lign	Camp_fall	NW_020229547.1	3500001	3600000	0.0176692241578097	1106	26972	1526496	4787616
Camp_lign	Camp_fall	NW_020229547.1	3600001	3700000	0.0170475502492374	3297	89110	5227144	5780216
Camp_herc	Camp_fall	NW_020229547.1	3600001	3700000	0.0127972323169912	3183	21706	1696148	1858312
Camp_lign	Camp_herc	NW_020229547.1	3600001	3700000	0.0066210640451509	3915	180040	27192004	21554876
Camp_lign	Camp_herc	NW_020229547.1	3700001	3800000	0.0025892278968168	1411	20824	8042552	13396552
Camp_lign	Camp_fall	NW_020229547.1	3700001	3800000	0.0125089995992296	1131	14108	1127828	3713260
Camp_herc	Camp_fall	NW_020229547.1	3700001	3800000	0.0107899371586384	1512	6298	583692	979576
Camp_herc	Camp_fall	NW_020229547.1	3800001	3900000	0.0096875329328696	2105	7354	759120	1578404
Camp_lign	Camp_fall	NW_020229547.1	3800001	3900000	0.0085333745596282	1989	21858	2561472	4677312
Camp_lign	Camp_herc	NW_020229547.1	3800001	3900000	0.0012302602885145	2410	16146	13124052	18933420
Camp_lign	Camp_fall	NW_020229547.1	3900001	4000000	0.0122380645816341	2376	43874	3585044	4425196
Camp_lign	Camp_herc	NW_020229547.1	3900001	4000000	0.0045526239047533	2538	66630	14635516	20838404
Camp_herc	Camp_fall	NW_020229547.1	3900001	4000000	0.0119156785243741	2778	13566	1138500	1448140
Camp_herc	Camp_fall	NW_020229547.1	4000001	4100000	0.0096790883532045	2253	11898	1229248	1116956
Camp_lign	Camp_fall	NW_020229547.1	4000001	4100000	0.0094853983764982	2255	33368	3517828	3747836
Camp_lign	Camp_herc	NW_020229547.1	4000001	4100000	0.0018599954786733	2693	35346	19003272	13173240
Camp_lign	Camp_fall	NW_020229547.1	4100001	4200000	0.0071997708774676	2261	18502	2569804	6168884
Camp_herc	Camp_fall	NW_020229547.1	4100001	4200000	0.0064751296157938	2543	5720	883380	1938488
Camp_lign	Camp_herc	NW_020229547.1	4100001	4200000	0.0020062218442708	2812	26838	13377384	25322520
Camp_lign	Camp_fall	NW_020229547.1	4200001	4300000	0.0053029738610786	2772	21638	4080352	5956640
Camp_lign	Camp_herc	NW_020229547.1	4200001	4300000	0.0026912782911409	3471	52972	19682840	24766696
Camp_herc	Camp_fall	NW_020229547.1	4200001	4300000	0.005966207358005	2775	8774	1470616	1770496
Camp_lign	Camp_herc	NW_020229547.1	4300001	4400000	0.0068073326428902	970	55712	8184116	6898252
Camp_lign	Camp_fall	NW_020229547.1	4300001	4400000	0.0042385340719999	696	5074	1197112	2208584
Camp_herc	Camp_fall	NW_020229547.1	4300001	4400000	0.0108950339135796	706	4594	421660	678096
Camp_herc	Camp_fall	NW_020229547.1	4400001	4500000	0.0133833347184132	2765	23190	1732752	1140328
Camp_lign	Camp_fall	NW_020229547.1	4400001	4500000	0.0119455457084749	2757	58008	4856036	4041244
Camp_lign	Camp_herc	NW_020229547.1	4400001	4500000	0.0034329855655842	3176	72308	21062716	18339524
Camp_herc	Camp_fall	NW_020229547.1	4500001	4600000	0.0083990823526853	2661	9270	1103692	2048016
Camp_lign	Camp_fall	NW_020229547.1	4500001	4600000	0.0098643562120729	2384	22192	2249716	7510412
Camp_lign	Camp_herc	NW_020229547.1	4500001	4600000	0.0014025073129641	3352	14612	10418484	32804940
Camp_herc	Camp_fall	NW_020229547.1	4600001	4700000	0.0227615355623754	1775	20292	891504	1119652
Camp_lign	Camp_fall	NW_020229547.1	4600001	4700000	0.0237029724526574	1768	63580	2682364	3545732
Camp_lign	Camp_herc	NW_020229547.1	4600001	4700000	0.0031191636082381	1922	38860	12458468	15123100
Camp_lign	Camp_herc	NW_020229547.1	4700001	4800000	0.0046355409705648	2222	55938	12067200	17990400
Camp_lign	Camp_fall	NW_020229547.1	4700001	4800000	0.0053037601136509	1969	13918	2624176	4163024
Camp_herc	Camp_fall	NW_020229547.1	4700001	4800000	0.0080143938594854	1821	7902	985976	1205724
Camp_lign	Camp_fall	NW_020229547.1	4800001	4900000	0.0154969705536843	1677	25434	1641224	5199736
Camp_lign	Camp_herc	NW_020229547.1	4800001	4900000	0.0045041375043573	2253	48428	10751892	19543788
Camp_herc	Camp_fall	NW_020229547.1	4800001	4900000	0.0142042651556795	1537	8062	567576	1641484
Camp_lign	Camp_herc	NW_020229548.1	1	100000	0.0008692733881286	1674	5802	6674540	14919316
Camp_lign	Camp_fall	NW_020229548.1	1	100000	0.0034064144212817	1416	4576	1343348	3532684
Camp_herc	Camp_fall	NW_020229548.1	1	100000	0.0037511905634112	1276	2048	545960	1028592
Camp_herc	Camp_fall	NW_020229548.1	100001	200000	0.0060932988351369	2260	6660	1093004	1348680
Camp_lign	Camp_fall	NW_020229548.1	100001	200000	0.0062172534719773	2261	17282	2779684	4781660
Camp_lign	Camp_herc	NW_020229548.1	100001	200000	0.0026844022004867	2687	34302	12778264	20707688
Camp_lign	Camp_herc	NW_020229548.1	200001	300000	0.0030758265137468	4594	102636	33368592	22961136
Camp_herc	Camp_fall	NW_020229548.1	200001	300000	0.0117551515660131	4012	26894	2287848	1819528
Camp_lign	Camp_fall	NW_020229548.1	200001	300000	0.0118607639176145	4134	84300	7107468	5612148
Camp_lign	Camp_fall	NW_020229548.1	300001	400000	0.0094825075545326	3949	61342	6468964	6546332
Camp_herc	Camp_fall	NW_020229548.1	300001	400000	0.0082432956357624	4088	18030	2187232	2015624
Camp_lign	Camp_herc	NW_020229548.1	300001	400000	0.0041567886539349	4559	139366	33527324	24111844
Camp_herc	Camp_fall	NW_020229548.1	400001	500000	0.0151592834085913	3253	26374	1739792	1916224
Camp_lign	Camp_fall	NW_020229548.1	400001	500000	0.0132632019820072	3108	62828	4737016	6584840
Camp_lign	Camp_herc	NW_020229548.1	400001	500000	0.002711038980829	4059	62268	22968316	27171332
Camp_herc	Camp_fall	NW_020229548.1	500001	600000	0.019283110175239	2520	26044	1350612	1690860
Camp_lign	Camp_fall	NW_020229548.1	500001	600000	0.0214000962908337	2384	86942	4062692	5356060
Camp_lign	Camp_herc	NW_020229548.1	500001	600000	0.0063354241978482	2805	137940	21772812	19938804
Camp_lign	Camp_fall	NW_020229548.1	600001	700000	0.005934494591431	1846	17806	3000424	4227608
Camp_lign	Camp_herc	NW_020229548.1	600001	700000	0.0024795534573886	2257	35138	14171100	17838756
Camp_herc	Camp_fall	NW_020229548.1	600001	700000	0.0066722793374155	1972	6150	921724	1412328
Camp_lign	Camp_fall	NW_020229548.1	700001	800000	0.0045954212505103	2618	17200	3742856	5635576
Camp_herc	Camp_fall	NW_020229548.1	700001	800000	0.0046457702664143	2628	5666	1219604	1808848
Camp_lign	Camp_herc	NW_020229548.1	700001	800000	0.0021761423791076	3470	39818	18297516	23235540
Camp_lign	Camp_herc	NW_020229548.1	800001	900000	0.0031318578837688	4820	111898	35728952	25171912
Camp_herc	Camp_fall	NW_020229548.1	800001	900000	0.011596222174588	4518	28564	2463216	1977472
Camp_lign	Camp_fall	NW_020229548.1	800001	900000	0.0118493272666849	4243	85430	7209692	6542116
Camp_herc	Camp_fall	NW_020229548.1	900001	1000000	0.0075389707704471	2654	10222	1355888	1207316
Camp_lign	Camp_herc	NW_020229548.1	900001	1000000	0.0040220246414749	2808	71734	17835296	17317216
Camp_lign	Camp_fall	NW_020229548.1	900001	1000000	0.0092669261899235	2797	36574	3946724	3990940
Camp_lign	Camp_herc	NW_020229548.1	1000001	1100000	0.0025917214070962	2608	38088	14696024	18075688
Camp_herc	Camp_fall	NW_020229548.1	1000001	1100000	0.0054903196994772	2067	5852	1065876	1323728
Camp_lign	Camp_fall	NW_020229548.1	1000001	1100000	0.0069959095434789	2067	22316	3189864	4210200
Camp_herc	Camp_fall	NW_020229548.1	1100001	1200000	0.0210474003975697	1388	12028	571472	1110712
Camp_lign	Camp_fall	NW_020229548.1	1100001	1200000	0.0133551196745462	1387	23098	1729524	3479820
Camp_lign	Camp_herc	NW_020229548.1	1100001	1200000	0.0075127036098034	1508	52710	7016116	16053836
Camp_lign	Camp_herc	NW_020229548.1	1200001	1300000	0.0050293146986693	2617	75172	14946768	17967792
Camp_herc	Camp_fall	NW_020229548.1	1200001	1300000	0.0119264745885154	2040	10698	896996	1503024
Camp_lign	Camp_fall	NW_020229548.1	1200001	1300000	0.0121582938547298	2184	29052	2389480	5042840
Camp_lign	Camp_herc	NW_020229548.1	1300001	1400000	0.0031149362966017	2516	47500	15249108	17736876
Camp_herc	Camp_fall	NW_020229548.1	1300001	1400000	0.008617183026282	1948	8728	1012860	1392368
Camp_lign	Camp_fall	NW_020229548.1	1300001	1400000	0.0104452854006003	2055	31510	3016672	4431776
Camp_herc	Camp_fall	NW_020229548.1	1400001	1500000	0.0035792019347037	2065	2960	827000	1137284
Camp_lign	Camp_fall	NW_020229548.1	1400001	1500000	0.0037544794910929	2052	8964	2387548	3695396
Camp_lign	Camp_herc	NW_020229548.1	1400001	1500000	0.0009232854055381	2249	10258	11110324	15828428
Camp_lign	Camp_herc	NW_020229557.1	1	100000	0.0055071785711943	1378	40304	7318448	9109072
Camp_lign	Camp_fall	NW_020229557.1	1	100000	0.0018055047092887	967	2170	1201880	2507560
Camp_herc	Camp_fall	NW_020229557.1	1	100000	0.0062768208368101	965	3370	536896	660944
Camp_herc	Camp_fall	NW_020229559.1	1	100000	0.0063101784547963	2548	9584	1518816	1194552
Camp_lign	Camp_fall	NW_020229559.1	1	100000	0.009070733669685	2549	41804	4608668	3794020
Camp_lign	Camp_herc	NW_020229559.1	1	100000	0.005576069076633	2982	106996	19188428	18023476
Camp_herc	Camp_fall	NW_020229559.1	100001	200000	0.0082537421944248	3875	19890	2409816	1715788
Camp_lign	Camp_herc	NW_020229559.1	100001	200000	0.0043209675966684	4362	158512	36684376	19895336
Camp_lign	Camp_fall	NW_020229559.1	100001	200000	0.00758534356581	3748	53856	7100008	5676056
Camp_herc	Camp_fall	NW_020229559.1	200001	300000	0.0144462074838596	2379	15878	1099112	1604708
Camp_lign	Camp_fall	NW_020229559.1	200001	300000	0.0130181259322876	2523	42624	3274204	5098916
Camp_lign	Camp_herc	NW_020229559.1	200001	300000	0.0049415742766794	2669	85230	17247540	19833420
Camp_herc	Camp_fall	NW_020229559.1	300001	400000	0.0127572220023743	2060	10316	808640	1797964
Camp_lign	Camp_fall	NW_020229559.1	300001	400000	0.0116140545494007	2348	28896	2488020	5584044
Camp_lign	Camp_herc	NW_020229559.1	300001	400000	0.0053524282569353	2472	68320	12764300	22983412
Camp_lign	Camp_herc	NW_020229559.1	400001	500000	0.0004258312478666	1561	4516	10605140	7988908
Camp_lign	Camp_fall	NW_020229559.1	400001	500000	0.0095507391543279	1264	19604	2052616	2146040
Camp_herc	Camp_fall	NW_020229559.1	400001	500000	0.0090242868390769	1263	5960	660440	695376
